epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
194,242.863,0.56889,0.51443,0.8845,0.99151,1,0.995,0.91062,0.43362,0.47368,0.87794,0.00047144,0.00047144,0.00047144
195,244.083,0.57305,0.50828,0.87238,0.99151,1,0.995,0.91062,0.43362,0.47368,0.87794,0.00046352,0.00046352,0.00046352
196,245.332,0.59214,0.51867,0.89982,0.99228,1,0.995,0.92034,0.3747,0.44658,0.86732,0.0004556,0.0004556,0.0004556
197,246.555,0.44436,0.45256,0.83608,0.99228,1,0.995,0.92034,0.3747,0.44658,0.86732,0.00044768,0.00044768,0.00044768
198,247.767,0.51784,0.49842,0.81519,0.9926,1,0.995,0.96788,0.33304,0.43498,0.85535,0.00043976,0.00043976,0.00043976
199,248.979,0.52811,0.4872,0.84773,0.9926,1,0.995,0.96788,0.33304,0.43498,0.85535,0.00043184,0.00043184,0.00043184
200,250.224,0.56342,0.47463,0.84727,0.99241,1,0.995,0.94541,0.3312,0.40656,0.84684,0.00042392,0.00042392,0.00042392
201,251.453,0.52965,0.46448,0.82861,0.99241,1,0.995,0.94541,0.3312,0.40656,0.84684,0.000416,0.000416,0.000416
202,252.672,0.61391,0.51423,0.84554,0.99218,1,0.995,0.97071,0.32332,0.40758,0.83904,0.00040808,0.00040808,0.00040808
203,253.897,0.52761,0.49708,0.842,0.99218,1,0.995,0.97071,0.32332,0.40758,0.83904,0.00040016,0.00040016,0.00040016
204,255.146,0.50204,0.46485,0.84351,0.99184,1,0.995,0.95208,0.33197,0.45779,0.83944,0.00039224,0.00039224,0.00039224
205,256.388,0.51928,0.48804,0.80356,0.99184,1,0.995,0.95208,0.33197,0.45779,0.83944,0.00038432,0.00038432,0.00038432
206,257.634,0.50154,0.47339,0.85545,0.9919,1,0.995,0.94816,0.36665,0.47882,0.84557,0.0003764,0.0003764,0.0003764
207,258.843,0.48619,0.48029,0.8943,0.9919,1,0.995,0.94816,0.36665,0.47882,0.84557,0.00036848,0.00036848,0.00036848
208,260.056,0.50788,0.48128,0.82487,0.99179,1,0.995,0.94816,0.39479,0.46927,0.84811,0.00036056,0.00036056,0.00036056
209,261.242,0.52507,0.48347,0.84995,0.99179,1,0.995,0.94816,0.39479,0.46927,0.84811,0.00035264,0.00035264,0.00035264
210,262.467,0.45941,0.48098,0.82956,0.99182,1,0.995,0.92859,0.38739,0.44471,0.84601,0.00034472,0.00034472,0.00034472
211,263.673,0.52807,0.48323,0.84428,0.99182,1,0.995,0.92859,0.38739,0.44471,0.84601,0.0003368,0.0003368,0.0003368
212,264.89,0.53658,0.47246,0.8299,0.99186,1,0.995,0.95548,0.35132,0.41469,0.84068,0.00032888,0.00032888,0.00032888
213,266.113,0.55783,0.45702,0.80767,0.99186,1,0.995,0.95548,0.35132,0.41469,0.84068,0.00032096,0.00032096,0.00032096
214,267.336,0.53635,0.4661,0.86084,0.99198,1,0.995,0.95548,0.31772,0.39131,0.83544,0.00031304,0.00031304,0.00031304
215,268.554,0.48875,0.45862,0.83921,0.99198,1,0.995,0.95548,0.31772,0.39131,0.83544,0.00030512,0.00030512,0.00030512
216,269.816,0.50446,0.47853,0.86057,0.99235,1,0.995,0.95548,0.29158,0.38078,0.83186,0.0002972,0.0002972,0.0002972
217,271.02,0.55806,0.50654,0.80591,0.99235,1,0.995,0.95548,0.29158,0.38078,0.83186,0.00028928,0.00028928,0.00028928
218,272.236,0.47407,0.43988,0.84389,0.99242,1,0.995,0.995,0.27647,0.37989,0.82967,0.00028136,0.00028136,0.00028136
219,273.455,0.45654,0.43162,0.81751,0.99242,1,0.995,0.995,0.27647,0.37989,0.82967,0.00027344,0.00027344,0.00027344
220,274.695,0.51014,0.45525,0.81059,0.99251,1,0.995,0.995,0.27516,0.39004,0.8296,0.00026552,0.00026552,0.00026552
221,275.928,0.48401,0.43796,0.84519,0.99251,1,0.995,0.995,0.27516,0.39004,0.8296,0.0002576,0.0002576,0.0002576
222,277.179,0.55258,0.45175,0.87386,0.99263,1,0.995,0.995,0.27712,0.38959,0.83062,0.00024968,0.00024968,0.00024968
223,278.396,0.41778,0.41558,0.81161,0.99263,1,0.995,0.995,0.27712,0.38959,0.83062,0.00024176,0.00024176,0.00024176
224,279.627,0.52722,0.47321,0.87825,0.99269,1,0.995,0.995,0.27931,0.38843,0.83003,0.00023384,0.00023384,0.00023384
225,280.848,0.50867,0.43323,0.88658,0.99269,1,0.995,0.995,0.27931,0.38843,0.83003,0.00022592,0.00022592,0.00022592
226,282.076,0.44447,0.44292,0.85228,0.99247,1,0.995,0.995,0.28484,0.39584,0.82934,0.000218,0.000218,0.000218
227,283.271,0.53063,0.4619,0.87272,0.99247,1,0.995,0.995,0.28484,0.39584,0.82934,0.00021008,0.00021008,0.00021008
228,284.484,0.44725,0.43483,0.80617,0.99236,1,0.995,0.995,0.29009,0.38546,0.82902,0.00020216,0.00020216,0.00020216
229,285.712,0.47772,0.43727,0.85904,0.99236,1,0.995,0.995,0.29009,0.38546,0.82902,0.00019424,0.00019424,0.00019424
230,286.948,0.47896,0.45552,0.85469,0.99227,1,0.995,0.995,0.28952,0.3817,0.82374,0.00018632,0.00018632,0.00018632
231,288.149,0.45318,0.41694,0.81304,0.99227,1,0.995,0.995,0.28952,0.3817,0.82374,0.0001784,0.0001784,0.0001784
232,289.405,0.45968,0.41558,0.78571,0.99224,1,0.995,0.995,0.29752,0.38423,0.8232,0.00017048,0.00017048,0.00017048
233,290.641,0.45559,0.43216,0.8143,0.99224,1,0.995,0.995,0.29752,0.38423,0.8232,0.00016256,0.00016256,0.00016256
234,291.876,0.4501,0.44393,0.8164,0.99211,1,0.995,0.995,0.29934,0.38509,0.82693,0.00015464,0.00015464,0.00015464
235,293.097,0.49088,0.41728,0.85277,0.99211,1,0.995,0.995,0.29934,0.38509,0.82693,0.00014672,0.00014672,0.00014672
236,294.384,0.4898,0.43941,0.84338,0.99226,1,0.995,0.96514,0.2949,0.3827,0.82704,0.0001388,0.0001388,0.0001388
237,295.631,0.42346,0.39062,0.84547,0.99226,1,0.995,0.96514,0.2949,0.3827,0.82704,0.00013088,0.00013088,0.00013088
238,296.888,0.51626,0.49278,0.87417,0.99224,1,0.995,0.96788,0.29059,0.37383,0.82723,0.00012296,0.00012296,0.00012296
239,298.1,0.42956,0.40782,0.83077,0.99224,1,0.995,0.96788,0.29059,0.37383,0.82723,0.00011504,0.00011504,0.00011504
240,299.341,0.42249,0.40653,0.80827,0.99241,1,0.995,0.95208,0.28621,0.36846,0.8263,0.00010712,0.00010712,0.00010712
241,307.442,0.40839,0.44119,0.79451,0.99241,1,0.995,0.95208,0.28621,0.36846,0.8263,9.92e-05,9.92e-05,9.92e-05
242,308.699,0.40421,0.4517,0.76159,0.9922,1,0.995,0.94878,0.28758,0.3612,0.82473,9.128e-05,9.128e-05,9.128e-05
243,309.907,0.45483,0.46851,0.82494,0.9922,1,0.995,0.94878,0.28758,0.3612,0.82473,8.336e-05,8.336e-05,8.336e-05
244,311.143,0.40178,0.44298,0.82472,0.99212,1,0.995,0.94878,0.28967,0.36071,0.82442,7.544e-05,7.544e-05,7.544e-05
245,312.362,0.42971,0.43686,0.7774,0.99212,1,0.995,0.94878,0.28967,0.36071,0.82442,6.752e-05,6.752e-05,6.752e-05
246,313.597,0.45523,0.50159,0.80583,0.99208,1,0.995,0.94878,0.29217,0.36324,0.82506,5.96e-05,5.96e-05,5.96e-05
247,314.797,0.43749,0.46612,0.82402,0.99208,1,0.995,0.94878,0.29217,0.36324,0.82506,5.168e-05,5.168e-05,5.168e-05
248,316.014,0.39727,0.43594,0.78951,0.99195,1,0.995,0.94878,0.29316,0.36779,0.82508,4.376e-05,4.376e-05,4.376e-05
249,317.2,0.37533,0.42996,0.79862,0.99195,1,0.995,0.94878,0.29316,0.36779,0.82508,3.584e-05,3.584e-05,3.584e-05
250,318.421,0.41092,0.45949,0.81191,0.9918,1,0.995,0.94878,0.29293,0.3696,0.82499,2.792e-05,2.792e-05,2.792e-05
